# Solve Time (ms): 2.4402489999999997
k,x0,x1,x2,x3,x4,x5,x6,x7,u0,u1,u2,u3
0,1.0000000000004146,0.9999999999987376,-0.9999999999987376,-1.0000000000004146,1.7888203778855124e-13,-2.988837111181477e-13,2.9888369946092396e-13,-1.788820401535123e-13,0.681058312524696,1.0000000000000988,-1.0000000000000988,-0.6810583125246962
1,1.0000000000008338,0.9999999999976158,-0.9999999999976158,-1.0000000000008338,-0.15947084373851328,-0.49999999999793626,0.4999999999979362,0.15947084373851322,-0.11344569536731905,1.000000000000198,-1.000000000000198,0.11344569536731892
2,0.9202645781316787,0.7499999999982864,-0.7499999999982864,-0.9202645781316787,-0.7082201492373029,-0.9749999999935509,0.9749999999935509,0.7082201492373028,0.8436885131839842,1.0000000000001676,-1.0000000000001676,-0.843688513183984
3,0.5661545035129616,0.26250000000165535,-0.26250000000165535,-0.5661545035129616,-0.7962294633159838,-1.0911177109250445,1.0911177109250445,0.7962294633159839,1.0000000000000209,1.0000000000000788,-1.0000000000000788,-1.0000000000000209
4,0.16803977185486718,-0.2830588554605079,0.28305885546050796,-0.16803977185486713,-0.6913224936622665,-0.6472345736245972,0.6472345736245974,0.6913224936622665,1.0000000000000289,0.43188486941627313,-0.4318848694162731,-1.0000000000000289
5,-0.17762147497631234,-0.6066761422724887,0.6066761422724888,0.17762147497631242,-0.46632556856420215,0.10967775888295964,-0.10967775888295955,0.46632556856420204,1.000000000000019,-1.0000000000000446,1.0000000000000446,-1.000000000000019
6,-0.41078425925838585,-0.5518372628308509,0.5518372628308509,0.4107842592583858,-0.06872588629587627,0.4253973468592767,-0.42539734685927666,0.06872588629587623,0.3506505356646491,-1.0000000000000469,1.0000000000000469,-0.3506505356646491
7,-0.44514720240625866,-0.33913858940120395,0.33913858940120395,0.4451472024062586,0.2449013036942063,0.5264912441332794,-0.5264912441332795,-0.2449013036942063,-0.3852949098866108,-1.0000000000000266,1.0000000000000266,0.38529490988661075
8,-0.3226965505590953,-0.07589296733463137,0.07589296733463133,0.32269655055909524,0.31558669127182926,0.28630096482522543,-0.28630096482522555,-0.31558669127182926,-0.6629271295799509,-0.365209563218218,0.36520956321821824,0.6629271295799509
9,-0.16490320492314872,0.06725751507791163,-0.06725751507791172,0.16490320492314867,0.25309385881001806,0.04187231069724498,-0.04187231069724498,-0.253093858810018,-0.5826351872808847,0.1705328049489857,-0.17053280494898565,0.5826351872808847
10,-0.038356275518135634,0.08819367042649431,-0.0881936704264944,0.038356275518135606,0.14765353469116033,-0.05829277744155569,0.058292777441555726,-0.1476535346911603,-0.33828661393659926,0.2758323270779686,-0.2758323270779686,0.33828661393659926
11,0.03547049182743263,0.05904728170570554,-0.05904728170570562,-0.03547049182743264,0.053580661719675744,-0.06893061842928988,0.06893061842928992,-0.05358066171967574,-0.09957103899023594,0.1778152889793576,-0.17781528897935767,0.09957103899023599
12,0.06226082268725537,0.024581972491064898,-0.02458197249106495,-0.06226082268725538,-0.004830741836007401,-0.04741211966298071,0.047412119662980756,0.004830741836007393,0.046960213880916014,0.05404414848399047,-0.05404414848399054,-0.04696021388091598
13,0.05984545176924097,0.0008759126595817017,-0.0008759126595817277,-0.05984545176924098,-0.03107893424546898,-0.02376198683080383,0.023761986830803866,0.031078934245468967,0.09038462371088554,-0.015659333532629244,0.015659333532629206,-0.09038462371088553
14,0.04430598464650201,-0.011005080755816186,0.01100508075581618,-0.04430598464650203,-0.043740171117199106,-0.0017946973603310645,0.001794697360331088,0.0437401711171991,0.06090779172383023,-0.024637100643105918,0.024637100643105907,-0.06090779172383023
15,0.02243589908790208,-0.011902429435981084,0.011902429435981087,-0.022435899087902098,-0.06090779172383191,0.02463710064310673,-0.02463710064310672,0.06090779172383191,0.0,0.0,0.0,0.0
