# Solve Time (ms): 4.495374
k,x0,x1,x2,x3,x4,x5,x6,x7,u0,u1,u2,u3
0,1.000000000000418,0.9999999999987266,-0.9999999999987266,-1.000000000000418,1.8046162730366928e-13,-3.015600518210145e-13,3.0156006977259155e-13,-1.8046162147790085e-13,0.6821412028524805,1.0000000000000997,-1.0000000000000997,-0.6821412028524806
1,1.0000000000008413,0.9999999999975949,-0.9999999999975949,-1.0000000000008413,-0.15892939857462848,-0.49999999999791844,0.49999999999791844,0.15892939857462843,-0.11509826931902305,1.0000000000001998,-1.0000000000001998,0.11509826931902278
2,0.9205353007136294,0.7499999999982712,-0.7499999999982712,-0.9205353007136294,-0.7085320633074824,-0.9749999999934947,0.9749999999934944,0.7085320633074823,0.8436477373658703,1.0000000000001692,-1.0000000000001692,-0.8436477373658703
3,0.5662692690598219,0.2625000000016695,-0.2625000000016696,-0.5662692690598221,-0.7968168921736695,-1.0909823496339892,1.090982349633989,0.7968168921736695,1.0000000000000209,1.0000000000000797,-1.0000000000000797,-1.0000000000000209
4,0.1678608229728838,-0.28299117481496305,0.28299117481496283,-0.16786082297288393,-0.6919953166239208,-0.6470485976246841,0.6470485976246839,0.6919953166239208,1.000000000000029,0.43244553439881733,-0.4324455343988173,-1.000000000000029
5,-0.17813683533912328,-0.6065154736269843,0.606515473626984,0.17813683533912317,-0.46675196117301726,0.10994377316484014,-0.1099437731648402,0.46675196117301715,1.0000000000000193,-1.000000000000045,1.000000000000045,-1.0000000000000193
6,-0.41151281592560407,-0.5515435870444048,0.5515435870444044,0.4115128159256039,-0.06853526458868713,0.42515137727740027,-0.42515137727740004,0.06853526458868713,0.35111760647148205,-1.0000000000000473,1.0000000000000473,-0.3511176064714819
7,-0.4457804482198817,-0.3389678984056959,0.3389678984056957,0.44578044821988155,0.24619132427989376,0.5254527810172173,-0.525452781017217,-0.24619132427989365,-0.3864168953125386,-1.0000000000000269,1.0000000000000269,0.3864168953125384
8,-0.32268478607987405,-0.07624150789715513,0.076241507897155,0.3226847860798739,0.3169698094266455,0.284741765464892,-0.2847417654648917,-0.3169698094266453,-0.6651511781120869,-0.3678381364731099,0.3678381364731096,0.6651511781120866
9,-0.16419988136651906,0.06612937483522036,-0.06612937483522031,0.16419988136651895,0.25310976203054214,0.03960547776087829,-0.03960547776087821,-0.25310976203054203,-0.5861262471017041,0.17001980168560926,-0.17001980168560935,0.5861262471017038
10,-0.03764500035124388,0.08593211371561908,-0.08593211371561903,0.037645000351243844,0.14465571916227296,-0.058658898220440375,0.058658898220440354,-0.14465571916227288,-0.34342915700264953,0.27781707510015385,-0.27781707510015374,0.3434291570026493
11,0.03468285922988047,0.05660266460538771,-0.05660266460538766,-0.034682859229880465,0.046319411911878036,-0.06453808650837868,0.06453808650837865,-0.04631941191187801,-0.10585616837447885,0.18298760710319967,-0.18298760710319964,0.10585616837447875
12,0.057842565185803815,0.024333621351202872,-0.02433362135120284,-0.05784256518580378,-0.01530616979814358,-0.037379945924492994,0.03737994592449297,0.015306169798143575,0.0426583648670064,0.06156745875065917,-0.06156745875065916,-0.042658364867006394
13,0.050189480286720455,0.005643648388964307,-0.005643648388964289,-0.05018948028672043,-0.03888743338493261,-0.012306368686838499,0.012306368686838483,0.0388874333849326,0.09508800501786785,-0.00994547543633874,0.009945475436338738,-0.09508800501786781
14,0.03074576359424876,-0.0005095359544497162,0.0005095359544497273,-0.03074576359424874,-0.03676671529898625,-3.452041075265458e-05,3.452041075264706e-05,0.03676671529898623,0.08452037800281632,-0.02782613241029731,0.027826132410297303,-0.08452037800281628
15,0.012362405944755026,-0.0005267961598244749,0.0005267961598244823,-0.012362405944755014,-0.02366872210409921,0.0021913251334340226,-0.0021913251334340273,0.023668722104099198,0.049880303076926445,-0.017268331394359186,0.017268331394359182,-0.049880303076926424
16,0.0005280448927071228,0.0005688664068919178,-0.000568866406891913,-0.0005280448927071182,-0.010170938485096646,0.00041899039169613527,-0.00041899039169613847,0.010170938485096639,0.017560868116651092,-0.002066861602778897,0.002066861602778898,-0.017560868116651078
17,-0.004557424349839147,0.0007783616027388552,-0.000778361602738852,0.004557424349839148,-0.001125569191777043,-0.0012246670932626136,0.0012246670932626112,0.0011255691917770399,-0.0018855445088106107,0.006313956973770337,-0.006313956973770333,0.0018855445088106135
18,-0.005120208945726238,0.0001660280561068303,-0.00016602805610682828,0.005120208945726237,0.002934542164614801,-0.0014527098307419851,0.0014527098307419832,-0.0029345421646148014,-0.00887936886628774,0.006969516893839031,-0.006969516893839027,0.008879368866287738
19,-0.0036529378634181948,-0.000560326859264306,0.0005603268592643069,0.003652937863418194,0.0035513535970193954,-0.0007044624493084981,0.0007044624493084967,-0.0035513535970193946,-0.008324600442331848,0.0036610950998226086,-0.0036610950998226055,0.008324600442331844
20,-0.0018772610649084064,-0.0009125580839183545,0.0009125580839183547,0.001877261064908406,0.002584260129788189,0.0001753295802557178,-0.00017532958025571864,-0.002584260129788188,-0.0050668420300425294,0.00014057594989869775,-0.00014057594989869607,0.005066842030042528
21,-0.0005851310000144657,-0.0008248932937902294,0.0008248932937902293,0.0005851310000144657,0.0013426081312265558,0.0006670576696156097,-0.00066705766961561,-0.0013426081312265556,-0.002030762514249968,-0.0017591105234280313,0.001759110523428032,0.002030762514249967
22,8.617306559862789e-05,-0.000491364458982253,0.0004913644589822528,-8.617306559862777e-05,0.0004327808206595385,0.0006989239650988592,-0.0006989239650988592,-0.0004327808206595385,-0.0002337660993928398,-0.0019716085120336456,0.0019716085120336456,0.0002337660993928401
23,0.0003025634759282739,-0.00014190247643277597,0.0001419024764327757,-0.0003025634759282738,-3.7596565159600905e-05,0.00045830673209971685,-0.00045830673209971664,3.759656515960082e-05,0.00043985145758628944,-0.0012618995326022081,0.0012618995326022077,-0.00043985145758628896
24,0.0002837651933484197,8.725088961704979e-05,-8.725088961704997e-05,-0.00028376519334841964,-0.00018930572225310695,0.0001685770818068859,-0.00016857708180688572,0.00018930572225310684,0.0004789974200003205,-0.00041335371567172136,0.00041335371567172103,-0.0004789974200003201
25,0.0001891123322218564,0.0001715394305204365,-0.0001715394305204366,-0.0001891123322218564,-0.00018048147468016054,-3.552236787069458e-05,3.552236787069469e-05,0.00018048147468016046,0.00030629859039165124,0.0001426854527661606,-0.0001426854527661608,-0.0003062985903916511
26,9.887159488178323e-05,0.00015377824658504584,-0.00015377824658504587,-9.887159488178327e-05,-0.00012165072271195097,-0.00012515650276379755,0.00012515650276379763,0.00012165072271195096,0.00014498331256576258,0.00033018406971856065,-0.00033018406971856075,-0.00014498331256576256
27,3.804623352581609e-05,9.11999952031273e-05,-9.11999952031273e-05,-3.804623352581613e-05,-6.505900188272714e-05,-0.00013503821520299069,0.00013503821520299074,6.505900188272717e-05,5.627539966222621e-05,0.00027044742532931376,-0.00027044742532931376,-5.627539966222629e-05
28,5.516732584457156e-06,2.3680887601629793e-05,-2.3680887601629762e-05,-5.516732584457191e-06,-2.6114587881729108e-05,-0.00011083946781995702,0.00011083946781995702,2.611458788172914e-05,2.247004284592876e-05,0.00012656719056900083,-0.0001265671905690008,-2.2470042845928845e-05
29,-7.540561356405677e-06,-3.17388463083443e-05,3.173884630834433e-05,7.54056135640566e-06,-7.250125848320743e-06,-7.477686425467071e-05,7.47768642546707e-05,7.2501258483207815e-06,1.0144320902447676e-05,1.8133354838415548e-05,-1.8133354838415518e-05,-1.0144320902447722e-05
30,-1.1165624280565406e-05,-6.912727843567666e-05,6.912727843567669e-05,1.1165624280565407e-05,-1.014432090244753e-05,-1.8133354838415643e-05,1.8133354838415616e-05,1.0144320902447578e-05,0.0,0.0,0.0,0.0
