# Solve Time (ms): 2.841873
k,x0,x1,x2,x3,x4,x5,x6,x7,u0,u1,u2,u3
0,1.0,1.0000000000000002,-1.0000000000000002,-1.0,-2.761416672087579e-17,4.690686104790514e-17,-4.690685768933201e-17,2.7614167721386543e-17,0.6821411847764967,0.9999999986427043,-0.9999999986427043,-0.6821411847764968
1,1.0,1.0000000000000004,-1.0000000000000004,-1.0,-0.15892940761175156,-0.5000000006786481,0.5000000006786481,0.1589294076117515,-0.11509826792865115,0.9999999996118782,-0.9999999996118782,0.11509826792865127
2,0.9205352961941241,0.7499999996606764,-0.7499999996606764,-0.9205352961941241,-0.7085320711954893,-0.9750000008387774,0.9750000008387774,0.7085320711954893,0.8436477098438998,0.9999999997240301,-0.9999999997240301,-0.8436477098438997
3,0.5662692605963795,0.26249999924128764,-0.26249999924128764,-0.5662692605963795,-0.7968169090775509,-1.090982352328776,1.0909823523287763,0.7968169090775509,0.9999999872213632,0.9999999934627704,-0.9999999934627704,-0.9999999872213632
4,0.16786080605760398,-0.28299117692310044,0.2829911769231005,-0.167860806057604,-0.6919953309887275,-0.6470486065446939,0.6470486065446939,0.6919953309887275,0.9999999922406128,0.432445565388639,-0.43244556538863904,-0.9999999922406128
5,-0.17813685943675975,-0.6065154801954474,0.6065154801954474,0.1781368594367597,-0.4667519628381388,0.10994377489031307,-0.10994377489031307,0.46675196283813897,0.999999932665665,-0.9999999972163263,0.9999999972163263,-0.999999932665665
6,-0.4115128408558291,-0.5515435927502909,0.551543592750291,0.4115128408558292,-0.06853527902436338,0.42515137811242554,-0.42515137811242554,0.06853527902436338,0.3511176206536533,-0.9999999998299589,0.9999999998299589,-0.35111762065365343
7,-0.4457804803680108,-0.33896790369407814,0.3389679036940782,0.4457804803680109,0.24619133973436513,0.5254527779893466,-0.5254527779893468,-0.2461913397343652,-0.3864169338860533,-0.9999999394170553,0.9999999394170553,0.38641693388605325
8,-0.32268481050082826,-0.07624151469940478,0.07624151469940477,0.32268481050082826,0.31696983432559206,0.28474178473846345,-0.28474178473846345,-0.3169698343255921,-0.6651512281592658,-0.36783816089843324,0.36783816089843324,0.6651512281592658
9,-0.16419989333803225,0.06612937766982696,-0.06612937766982699,0.16419989333803225,0.2531097816808055,0.0396054818510167,-0.0396054818510167,-0.2531097816808055,-0.5861262906220903,0.17001980916474993,-0.17001980916474985,0.5861262906220903
10,-0.03764500249762952,0.08593211859533532,-0.08593211859533534,0.037645002497629504,0.14465572945866578,-0.058658900832915764,0.05865890083291576,-0.14465572945866575,-0.3434291799088248,0.27781708964506396,-0.27781708964506396,0.3434291799088248
11,0.034682862231703374,0.05660266817887744,-0.056602668178877456,-0.034682862231703374,0.046319414826617236,-0.06453809011055572,0.06453809011055574,-0.04631941482661724,-0.10585617434521602,0.18298761707983666,-0.1829876170798366,0.10585617434521603
12,0.05784256964501199,0.02433362312359958,-0.024333623123599588,-0.057842569645012,-0.015306171229586286,-0.03737994821757411,0.03737994821757411,0.015306171229586283,0.04265836875178464,0.06156746215984515,-0.06156746215984515,-0.04265836875178464
13,0.050189484030218855,0.005643649014812522,-0.005643649014812528,-0.05018948403021886,-0.038887436375426854,-0.012306369589666206,0.012306369589666211,0.038887436375426854,0.09508801209864748,-0.009945475936914193,0.009945475936914189,-0.09508801209864749
14,0.03074576584250543,-0.0005095357800205813,0.000509535780020578,-0.030745765842505435,-0.03676671803014437,-3.452058574934746e-05,3.4520585749353394e-05,0.03676671803014438,0.08452038406208595,-0.027826133816967552,0.02782613381696755,-0.08452038406208595
